Athlete ID,Athlete Last Name,Weight(K),Age,Gender,Event Name,Event Date,Event Location,Event Country,Event Weather,Event Results,Event Rank,Event Record,event_surface,Notes,Event_Temp in C,Event_Temp in K
629,Chatman,61,32,F,100m,5/5/19,Field B,Brazil,3,24.46,5,FALSE,Dirt,Good event,28,301.15
636,Grisham,78,27,F,400m,2/21/19,Stadium A,Brazil,1,244.3,2,TRUE,Track,Ran out of merchandise,20,293.15
641,Larkins,82,31,F,110m hurdles,3/29/22,Arena D,India,4,150.12,5,TRUE,Sand,Good meet,17,290.15
643,Mazzone,70,20,F,400m hurdles,12/27/23,Arena D,India,4,109.99,1,TRUE,Track,Great food vendors,22,295.15
644,Allard,62,29,F,200m,12/23/23,Stadium A,USA,1,35.44,4,TRUE,Asphalt,Good meet,30,303.15
649,Carter,63,34,F,1500m,10/6/23,Stadium A,USA,1,241.42,3,TRUE,Turf,Awesome athletes,31,304.15
652,Savage,90,20,F,200m,2/14/23,Arena D,Brazil,2,126.84,4,TRUE,Turf,Great athletes,23,296.15
653,Heim,66,21,F,200m,7/8/23,Arena D,China,3,57.45,1,FALSE,Grass,Good event,24,297.15
655,Slack,75,26,F,110m hurdles,3/17/23,Arena D,Vietnam,3,79.75,4,FALSE,Turf,Need more international food,28,301.15
656,Tate,60,23,F,3000m,7/23/19,Field B,Canada,1,94.3,2,TRUE,Asphalt,Great athletes,25,298.15
657,Coleman,86,26,F,100m,6/20/19,Track C,Brazil,1,93.49,3,FALSE,Concrete,Great food vendors,20,293.15
668,Hendricks,84,24,F,400m hurdles,3/9/19,Stadium A,South Korea,2,275.79,1,TRUE,Grass,Need more international food,23,296.15
672,Maxfield,65,32,F,100m,3/27/22,Arena D,Mexico,1,274.88,2,FALSE,Sand,Food vendors need higher quality food,19,292.15
677,Chevez,77,28,F,110m hurdles,5/25/19,Arena D,Spain,2,291.5,2,FALSE,Track,Good event,34,307.15
682,Juarez,62,33,F,200m,8/2/20,Arena D,UK,2,234.86,2,FALSE,Dirt,Good meet,17,290.15
685,Stone,72,30,F,1500m,11/3/20,Arena D,Spain,1,184.82,3,TRUE,Dirt,Don't use this venue,22,295.15
688,Danz,66,28,F,400m,6/30/22,Track C,Canada,3,52.36,2,FALSE,Dirt,Need another merchandise vendor,21,294.15
690,Eaton,79,29,F,400m hurdles,2/15/21,Field B,UK,4,190.61,4,TRUE,Dirt,Notes List,23,296.15
693,Tawwater,85,28,F,400m,2/3/23,Field B,China,1,189.2,1,FALSE,Sand,Need more international food,29,302.15
696,Smith,75,31,F,1500m,3/9/20,Arena D,China,3,194.62,5,TRUE,Concrete,Get the same vendors next meet ,36,309.15
699,Reynolds,64,29,F,110m hurdles,10/21/19,Arena D,Spain,3,285.3,4,FALSE,Gravel,Ran out of merchandise,28,301.15
700,Gorenberg,70,27,F,800m,3/13/22,Stadium A,South Korea,4,110.93,1,TRUE,Sand,Don't use this venue,27,300.15
703,Snider,79,28,F,1500m,4/5/19,Track C,USA,3,25,3,TRUE,Track,Get more water for the next event,20,293.15
716,Robinson,71,28,F,110m hurdles,3/23/19,Arena D,Vietnam,1,273.12,2,TRUE,Sand,Good event,27,300.15
720,Cloe,85,26,F,400m hurdles,11/4/21,Track C,Mexico,1,284.51,3,FALSE,Dirt,Need more international food,36,309.15
722,Rodriguez,81,28,F,400m hurdles,6/2/21,Stadium A,Vietnam,4,26.84,5,FALSE,Turf,Not the best show of audience,26,299.15
723,Lewis,65,24,F,110m hurdles,2/23/23,Track C,Mexico,4,89.37,3,TRUE,Grass,Ran out of merchandise,35,308.15
730,Carpenter,82,26,F,1500m,1/5/23,Stadium A,Brazil,4,81.56,2,TRUE,Gravel,Need more international food,30,303.15
734,Joseph,83,20,F,400m,2/8/23,Track C,UK,2,175.41,1,FALSE,Turf,Don't use this venue,23,296.15
738,Gregory,65,35,F,3000m,1/6/19,Track C,Brazil,3,37.41,3,TRUE,Dirt,Notes List,35,308.15
740,Hanway,79,26,F,800m,2/3/22,Arena D,China,3,58.26,3,TRUE,Track,Great athletes,24,297.15
741,Steelman,75,31,F,200m,12/4/22,Arena D,Canada,1,279.15,1,TRUE,Grass,Awesome athletes,33,306.15
744,Ferrell,69,30,F,400m hurdles,4/25/21,Arena D,Brazil,2,214.98,3,TRUE,Gravel,Need another merchandise vendor,37,310.15
746,Douglas,88,28,F,1500m,6/4/23,Track C,South Korea,3,49.18,4,TRUE,Sand,Food vendors need higher quality food,31,304.15
749,Butler,69,25,F,400m,12/29/23,Stadium A,Canada,1,227.28,2,TRUE,Gravel,Great event,33,306.15
751,Nest,75,34,F,200m,11/5/20,Field B,Spain,3,235.94,3,FALSE,Grass,Get more water for the next event,19,292.15
753,Richardson,73,32,F,400m,1/25/23,Track C,Spain,3,114.65,4,TRUE,Concrete,Great athletes,32,305.15
756,Barnes,81,25,F,110m hurdles,12/27/21,Arena D,UK,1,62.16,3,FALSE,Turf,Awesome athletes,25,298.15
762,Laroche,68,25,F,400m hurdles,7/30/21,Track C,Vietnam,2,138.47,2,FALSE,Dirt,Need more food vendors,24,297.15
764,Peralta,67,26,F,1500m,7/10/19,Field B,USA,1,270,1,FALSE,Dirt,Ran out of merchandise,20,293.15
772,Price,83,22,F,100m,7/7/21,Stadium A,Mexico,3,239,2,TRUE,Grass,Food vendors need higher quality food,20,293.15
773,Vanhoutte,60,27,F,400m,11/1/23,Field B,UK,4,11.21,5,TRUE,Track,Awesome athletes,27,300.15
777,Bishop,73,31,F,200m,8/9/20,Arena D,UK,5,144.52,4,TRUE,Dirt,Don't use this venue,25,298.15
780,Daniels,72,31,F,400m,3/22/19,Track C,Brazil,2,96.26,2,TRUE,Sand,Ran out of merchandise,21,294.15
781,Vanderpool,70,26,F,400m hurdles,9/24/19,Arena D,South Korea,4,33.84,1,FALSE,Track,Ran out of merchandise,16,289.15
782,Mcmann,65,22,F,3000m,4/10/22,Arena D,Vietnam,4,158.75,4,TRUE,Grass,Good event,31,304.15
790,Warren,88,26,F,1500m,3/23/23,Stadium A,Vietnam,2,296.72,5,TRUE,Sand,Great event,17,290.15
791,Bromley,81,31,F,800m,4/5/20,Track C,Canada,5,290.7,3,TRUE,Asphalt,Great food vendors,20,293.15
792,Feldman,83,35,F,3000m,2/26/20,Arena D,Canada,3,193.21,5,TRUE,Dirt,Get the same vendors next meet ,30,303.15
801,Givens,86,21,F,1500m,6/6/23,Stadium A,South Korea,4,264.37,5,FALSE,Track,Good meet,17,290.15
806,Baranowski,76,28,F,1500m,10/20/23,Track C,USA,5,237.28,5,TRUE,Dirt,Awesome athletes,34,307.15
810,Jordan,79,30,F,400m,3/13/19,Arena D,Vietnam,4,28.64,1,FALSE,Gravel,Good meet,30,303.15
821,Daniel,61,28,F,110m hurdles,9/10/22,Stadium A,UK,1,216.01,1,FALSE,Sand,Ran out of merchandise,19,292.15
822,Chavez,86,32,F,100m,7/26/21,Arena D,India,1,154.36,2,FALSE,Grass,Good event,19,292.15
823,Trott,70,34,F,110m hurdles,4/22/21,Field B,Mexico,4,182.86,2,FALSE,Gravel,Food vendors need higher quality food,20,293.15
827,Grant,88,33,F,100m,8/29/19,Stadium A,Mexico,3,91.99,1,FALSE,Concrete,Not the best show of audience,25,298.15
829,Stanley,65,27,F,800m,7/3/19,Arena D,Spain,1,12.33,3,FALSE,Concrete,Notes List,33,306.15
830,Barlow,74,33,F,200m,7/20/23,Track C,Vietnam,4,264.72,3,TRUE,Grass,Notes List,22,295.15
832,Bolinger,72,31,F,3000m,3/4/23,Stadium A,Brazil,1,227.15,5,TRUE,Dirt,Great event,17,290.15
833,Fenton,75,35,F,3000m,4/19/21,Arena D,Canada,3,288.68,5,FALSE,Turf,Great athletes,34,307.15
834,Wiley,66,28,F,800m,4/8/20,Stadium A,Canada,2,125.55,1,FALSE,Concrete,Awesome athletes,19,292.15
842,Hosler,80,32,F,200m,4/20/23,Track C,India,3,216.97,4,FALSE,Grass,Need another merchandise vendor,19,292.15
845,Foersterling,65,33,F,800m,11/4/22,Stadium A,Spain,5,109.67,5,TRUE,Track,Don't use this venue,18,291.15
846,Jones,71,34,F,800m,10/12/23,Field B,Brazil,4,184.57,1,FALSE,Track,Need another merchandise vendor,33,306.15
847,Brown,78,25,F,1500m,8/29/21,Stadium A,Canada,3,284.14,3,TRUE,Dirt,Great athletes,21,294.15
848,Lawson,74,31,F,100m,11/25/21,Arena D,USA,1,42.16,3,FALSE,Dirt,Good meet,25,298.15
851,Long,89,32,F,800m,5/2/21,Arena D,India,3,100.46,5,FALSE,Gravel,Food vendors need higher quality food,36,309.15
852,Gonzalez,62,35,F,100m,11/22/23,Arena D,India,2,56.7,2,FALSE,Grass,Awesome athletes,35,308.15
855,Buckner,80,24,F,400m,6/20/21,Track C,Brazil,5,217.77,5,FALSE,Asphalt,Not the best show of audience,31,304.15
856,Johnke,81,24,F,1500m,8/10/23,Arena D,UK,1,165.49,3,TRUE,Asphalt,Not the best show of audience,35,308.15
861,Collins,86,20,F,200m,12/27/20,Stadium A,Mexico,1,248.15,3,TRUE,Asphalt,Good event,16,289.15
863,Roupe,62,34,F,200m,4/18/22,Track C,Mexico,5,65.72,3,FALSE,Grass,Good meet,17,290.15
864,Sword,87,33,F,100m,5/26/21,Track C,USA,4,291.01,4,TRUE,Sand,Don't use this venue,27,300.15
866,Bartlett,64,24,F,200m,7/7/23,Field B,USA,4,174.07,1,FALSE,Grass,Good meet,29,302.15
867,Covington,87,31,F,3000m,11/10/19,Track C,Brazil,3,180.35,5,FALSE,Dirt,Great athletes,35,308.15
868,Williams,88,28,F,110m hurdles,5/20/19,Stadium A,China,5,55.07,5,TRUE,Grass,Need another merchandise vendor,26,299.15
872,Rowan,80,29,F,400m hurdles,11/6/19,Track C,China,1,43.36,4,FALSE,Track,Great event,17,290.15
873,Palczynski,64,34,F,200m,10/9/19,Track C,Spain,2,200.76,1,TRUE,Sand,Get more water for the next event,35,308.15
880,Leahy,88,34,F,110m hurdles,6/1/23,Arena D,Brazil,3,186.85,4,TRUE,Dirt,Need more international food,37,310.15
882,Student,62,33,F,100m,4/20/20,Track C,USA,3,282.94,1,TRUE,Grass,Ran out of merchandise,33,306.15
886,Kemp,67,23,F,400m hurdles,5/5/22,Arena D,UK,5,72.03,3,FALSE,Grass,Great athletes,29,302.15
892,Mendez,65,32,F,200m,12/7/21,Track C,Vietnam,3,84.87,5,TRUE,Gravel,Ran out of merchandise,21,294.15
896,Mckee,75,22,F,400m,2/8/20,Field B,Spain,5,81.51,3,TRUE,Asphalt,Need more international food,27,300.15
897,Bonilla,66,27,F,200m,9/26/23,Track C,UK,1,298.39,3,TRUE,Track,Good meet,27,300.15
900,Esquivel,65,24,F,800m,6/21/19,Arena D,Mexico,3,37.36,1,TRUE,Concrete,Get more water for the next event,33,306.15
911,Murphy,80,21,F,1500m,1/4/21,Track C,Vietnam,3,101.83,2,FALSE,Grass,Great event,29,302.15
912,Strickland,71,25,F,800m,1/9/23,Field B,Vietnam,2,119.49,2,FALSE,Concrete,Food vendors need higher quality food,37,310.15
913,Stephens,84,22,F,1500m,9/4/20,Stadium A,China,5,188.77,1,FALSE,Sand,Good event,32,305.15
918,Stephenson,77,24,F,110m hurdles,8/10/22,Arena D,Brazil,5,276.49,5,TRUE,Dirt,Need more international food,29,302.15
920,Bradley,74,35,F,800m,3/18/20,Stadium A,Vietnam,1,78.85,3,FALSE,Track,Need more international food,36,309.15
922,Schwart,61,23,F,1500m,8/29/23,Arena D,Vietnam,3,268.45,1,FALSE,Turf,Notes List,29,302.15
923,Herrod,68,33,F,200m,6/2/19,Stadium A,India,2,178.98,5,FALSE,Dirt,Get more water for the next event,26,299.15
925,Fluty,88,29,F,400m hurdles,5/19/23,Field B,India,1,192.82,5,FALSE,Track,Not the best show of audience,26,299.15
932,Young,90,21,F,110m hurdles,11/4/22,Track C,Spain,3,123.16,1,FALSE,Concrete,Good event,18,291.15
936,Parker,82,26,F,800m,2/1/19,Stadium A,USA,3,278.13,1,TRUE,Track,Get more water for the next event,27,300.15
941,Brown,80,22,F,1500m,11/2/20,Field B,South Korea,2,233.42,1,FALSE,Turf,Good meet,31,304.15
942,Bates,90,23,F,400m,10/21/20,Arena D,Mexico,4,98.52,1,FALSE,Dirt,Good meet,33,306.15
943,Boesen,63,29,F,200m,9/28/21,Stadium A,Vietnam,2,170.74,2,FALSE,Concrete,Food vendors need higher quality food,16,289.15
946,Garza,68,30,F,1500m,12/19/23,Track C,China,5,171.96,3,FALSE,Turf,Good event,16,289.15
950,Vinson,86,34,F,100m,2/25/22,Track C,Brazil,2,37.79,3,FALSE,Gravel,Great athletes,21,294.15
953,Vorpahl,89,22,F,200m,4/22/23,Stadium A,UK,5,56.59,1,TRUE,Track,Ran out of merchandise,28,301.15
955,Yuro,66,31,F,1500m,3/19/20,Field B,China,3,47.61,1,FALSE,Turf,Great food vendors,33,306.15
958,Jones,87,34,F,3000m,6/23/23,Track C,USA,2,196.04,1,TRUE,Track,Don't use this venue,19,292.15
962,Davidson,81,32,F,200m,7/27/23,Arena D,UK,5,192.93,5,TRUE,Grass,Notes List,16,289.15
967,Patel,82,21,F,200m,5/29/23,Stadium A,Vietnam,1,232.94,3,FALSE,Sand,Awesome athletes,31,304.15
968,Chappell,81,32,F,800m,12/26/20,Stadium A,South Korea,1,227.8,5,TRUE,Dirt,Need another merchandise vendor,35,308.15
975,Exley,63,20,F,200m,12/17/19,Arena D,Spain,4,115.2,3,FALSE,Sand,Good meet,34,307.15
980,Moczo,64,35,F,1500m,8/1/22,Arena D,Spain,5,230.93,2,FALSE,Grass,Great event,21,294.15
981,Chaffin,89,20,F,400m hurdles,7/27/20,Track C,Mexico,2,239.31,5,FALSE,Dirt,Food vendors need higher quality food,31,304.15
982,Rae,88,33,F,800m,9/10/22,Arena D,UK,2,122.18,2,FALSE,Asphalt,Not the best show of audience,34,307.15
995,Krausz,67,32,F,3000m,3/29/23,Arena D,Vietnam,5,53.75,1,FALSE,Grass,Good meet,34,307.15
1000,Sosebee,84,30,F,110m hurdles,3/28/23,Stadium A,Canada,3,27.65,1,FALSE,Turf,Ran out of merchandise,23,296.15
1003,Sommers,75,23,F,400m,8/26/20,Field B,Canada,1,84.96,2,TRUE,Turf,Messy track,32,305.15
1005,Arguelles,78,20,F,400m,11/24/23,Arena D,Canada,5,281.52,1,FALSE,Dirt,Hot weather,16,289.15
1015,Wahlert,70,33,F,3000m,11/6/19,Track C,South Korea,3,82.08,5,TRUE,Sand,Great race,25,298.15
1017,Richardson,77,22,F,1500m,2/16/19,Arena D,Brazil,2,138.91,1,TRUE,Track,Rainy event,24,297.15
1025,Griffiths,76,29,F,800m,12/2/19,Track C,China,1,41.02,4,FALSE,Dirt,Great race,29,302.15
1027,Bahr,69,32,F,400m,8/19/23,Track C,South Korea,4,78.69,2,FALSE,Track,Messy track,32,305.15
1028,Marschke,89,33,F,100m,7/11/20,Track C,Vietnam,2,136.5,2,FALSE,Grass,Messy track,36,309.15
1029,Huston,64,30,F,200m,1/4/22,Track C,South Korea,3,101.38,4,TRUE,Grass,Great race,19,292.15
1032,Cianfrini,88,30,F,100m,2/9/21,Field B,Mexico,5,280.29,5,TRUE,Turf,Good competition,37,310.15
1033,Koch,85,31,F,110m hurdles,1/4/21,Arena D,Canada,5,65.66,5,TRUE,Track,Great event,31,304.15
1037,Byrd,80,31,F,400m hurdles,12/14/22,Track C,Spain,3,120.21,2,TRUE,Gravel,Messy track,29,302.15
1038,Paules,70,21,F,400m,3/24/19,Stadium A,Canada,2,278.08,5,FALSE,Turf,Great event,25,298.15
1039,Gomez,68,31,F,400m,7/18/23,Track C,UK,4,100.06,3,TRUE,Dirt,Good competition,37,310.15
1040,Berkey,62,21,F,400m,9/12/20,Field B,Spain,1,248.23,2,FALSE,Dirt,Great event,30,303.15
1041,Buchner,60,22,F,3000m,2/21/21,Arena D,Brazil,5,42.72,3,TRUE,Asphalt,Great event,29,302.15
1043,Bowen,61,33,F,800m,7/27/21,Stadium A,South Korea,5,120.12,3,FALSE,Concrete,Close finish,33,306.15
1046,Rhodes,81,26,F,400m,4/10/21,Stadium A,Mexico,1,191.77,3,FALSE,Track,Nice atmosphere,32,305.15
1051,Armstrong,89,27,F,110m hurdles,9/21/21,Arena D,UK,1,241.38,5,FALSE,Dirt,Fast race,16,289.15
1053,Piper,89,26,F,200m,8/30/19,Track C,UK,3,186.82,3,TRUE,Sand,Hot weather,18,291.15
1058,Santana,89,21,F,400m hurdles,3/6/19,Stadium A,Brazil,5,171.83,5,FALSE,Sand,Enjoyed the event,21,294.15
1059,Perlman,64,29,F,110m hurdles,9/8/22,Stadium A,Brazil,4,237.98,2,TRUE,Concrete,New personal record!,18,291.15
1062,Hart,67,20,F,800m,5/17/19,Arena D,Mexico,5,15.14,5,TRUE,Sand,Rainy event,30,303.15
1063,Arnold,72,23,F,800m,7/10/22,Field B,India,4,58.53,4,TRUE,Dirt,Windy day,30,303.15
1064,Richardson,85,25,F,400m,1/15/20,Field B,Canada,1,85.69,3,FALSE,Asphalt,Personal best!,16,289.15
1065,Sandoval,71,34,F,800m,7/1/20,Track C,South Korea,1,285.46,5,FALSE,Gravel,Personal best!,28,301.15
1067,Curren,67,28,F,1500m,6/30/22,Field B,Brazil,2,212.74,4,FALSE,Turf,Hot and humid,25,298.15
1068,Pond,82,30,F,1500m,7/19/23,Stadium A,Canada,5,210.64,3,FALSE,Asphalt,Personal best!,27,300.15
1073,Farnsworth,60,20,F,200m,11/26/19,Arena D,Brazil,1,236.08,3,TRUE,Sand,Hot and humid,21,294.15
1078,Kinsey,87,24,F,400m,12/29/20,Stadium A,Mexico,2,234.95,5,FALSE,Track,Hot and humid,26,299.15
1081,Slayton,85,26,F,200m,6/20/19,Stadium A,UK,4,73.09,1,TRUE,Concrete,Nice atmosphere,33,306.15
1088,Henderson,62,32,F,3000m,8/17/19,Field B,UK,3,256.46,4,TRUE,Gravel,Wet conditions,31,304.15
1089,Roberts,76,25,F,3000m,5/8/19,Field B,South Korea,2,256.72,4,TRUE,Turf,Wet conditions,30,303.15
1090,Vanhamlin,82,32,F,400m hurdles,4/11/20,Stadium A,India,4,167.7,1,FALSE,Grass,Close finish,26,299.15
1093,Haynes,67,28,F,3000m,12/13/20,Stadium A,Spain,2,105.06,1,TRUE,Track,Personal best!,29,302.15
1094,Rosenbaum,82,28,F,100m,5/15/19,Stadium A,China,2,148.44,5,TRUE,Concrete,Hot and humid,28,301.15
1095,Knight,82,23,F,400m hurdles,11/21/22,Arena D,South Korea,2,105.24,1,TRUE,Dirt,Great race,29,302.15
1097,Loeschner,67,21,F,400m hurdles,4/17/21,Stadium A,South Korea,5,88.92,5,TRUE,Gravel,Cloudy day,31,304.15
1098,Hunt,61,30,F,3000m,9/12/20,Track C,Brazil,1,228.56,3,TRUE,Sand,Cold day,22,295.15
1101,Williams,63,30,F,400m,7/14/23,Track C,UK,2,100.61,3,FALSE,Gravel,Amazing crowd,32,305.15
1108,Chu,72,30,F,200m,1/27/23,Arena D,South Korea,3,125.55,4,TRUE,Turf,Hot weather,37,310.15
1110,Kim,68,21,F,400m hurdles,7/31/20,Field B,Canada,4,185.51,3,FALSE,Dirt,Fast race,29,302.15
1111,Seamons,67,24,F,1500m,12/17/23,Field B,China,2,232.86,1,FALSE,Turf,Challenging race,37,310.15
1114,Kunzler,62,32,F,800m,8/12/21,Arena D,Canada,4,31.86,1,FALSE,Grass,Good competition,28,301.15
1115,Garrett,88,33,F,800m,10/2/21,Arena D,Canada,5,223.53,5,TRUE,Track,Great event,27,300.15
1118,Walker,73,22,F,400m hurdles,8/14/22,Arena D,South Korea,4,160.81,1,FALSE,Gravel,Messy track,19,292.15
1121,Haas,74,20,F,400m,3/2/21,Field B,Brazil,2,153.37,1,TRUE,Dirt,Rainy event,16,289.15
1124,Kerr,86,33,F,1500m,7/8/21,Stadium A,Vietnam,5,282.85,5,TRUE,Asphalt,Close finish,22,295.15
1126,Packard,68,26,F,1500m,9/19/21,Arena D,Vietnam,4,291.96,4,TRUE,Concrete,Enjoyed the event,34,307.15
1129,Groth,67,26,F,200m,4/4/21,Field B,Mexico,3,150.41,1,TRUE,Grass,Hot and humid,32,305.15
1134,Niskanen,64,22,F,800m,7/11/23,Track C,South Korea,4,31.04,3,FALSE,Turf,Wet conditions,28,301.15
1136,Potts,82,28,F,110m hurdles,3/29/20,Track C,Brazil,2,153.15,4,TRUE,Concrete,Challenging race,25,298.15
1138,Ward,66,27,F,200m,10/13/22,Arena D,Mexico,5,241.47,3,FALSE,Concrete,Great race,37,310.15
1139,Williams,80,25,F,1500m,8/9/20,Field B,Mexico,4,85.91,5,FALSE,Asphalt,Good competition,19,292.15
1140,Nixon,70,26,F,400m hurdles,12/19/19,Field B,Mexico,3,101.16,2,TRUE,Concrete,Great race,21,294.15
1142,Stallard,76,32,F,1500m,5/31/19,Stadium A,South Korea,2,288.61,4,FALSE,Gravel,Personal best!,19,292.15
1143,Hutton,87,30,F,400m,9/24/19,Stadium A,Mexico,1,172.61,4,TRUE,Gravel,Enjoyed the event,29,302.15
1144,Garner,88,22,F,800m,8/1/23,Stadium A,Vietnam,4,118.57,4,FALSE,Sand,Messy track,22,295.15
1149,Boothe,76,27,F,1500m,4/22/22,Stadium A,India,5,139.68,4,FALSE,Asphalt,Good competition,19,292.15
1159,Forbes,85,35,F,400m hurdles,2/15/20,Field B,USA,2,253.51,5,FALSE,Track,Hot weather,35,308.15
1161,Jones,70,24,F,400m hurdles,11/4/21,Stadium A,USA,3,211.82,3,TRUE,Turf,Hot weather,29,302.15
1167,Parr,76,21,F,3000m,11/5/22,Arena D,Spain,2,112.3,5,FALSE,Grass,Wet conditions,17,290.15
1168,Rich,73,32,F,400m hurdles,6/17/22,Track C,Vietnam,4,44.59,3,TRUE,Sand,Amazing crowd,31,304.15
1170,Mullenbach,79,28,F,400m hurdles,6/27/21,Field B,UK,3,15.2,5,FALSE,Gravel,Messy track,26,299.15
1171,Serrano,70,26,F,100m,5/22/20,Arena D,India,1,90.6,4,FALSE,Gravel,Great race,22,295.15
1172,Dibiase,85,24,F,200m,4/19/22,Field B,USA,5,169.32,2,FALSE,Dirt,Nice atmosphere,33,306.15
1176,Covington,62,30,F,100m,11/19/23,Stadium A,South Korea,2,76.81,4,FALSE,Dirt,Cloudy day,29,302.15
1177,Reynolds,80,25,F,400m,7/18/21,Stadium A,Vietnam,1,150.43,3,TRUE,Sand,Personal best!,29,302.15
1185,King,68,32,F,400m,8/28/19,Field B,Mexico,4,153.18,4,FALSE,Grass,Nice atmosphere,30,303.15
1187,Dean,80,31,F,200m,7/29/23,Stadium A,USA,2,180.45,5,TRUE,Gravel,Close finish,37,310.15
1189,Hernandez,77,21,F,3000m,7/15/20,Stadium A,Brazil,2,27.79,1,FALSE,Asphalt,Fast race,35,308.15
1193,Wilson,90,34,F,800m,6/28/20,Stadium A,India,3,56.33,5,FALSE,Gravel,Cloudy day,24,297.15
1194,Heflin,75,24,F,400m,4/19/21,Field B,Spain,1,160.89,1,TRUE,Turf,Wet conditions,16,289.15
1202,Jones,90,24,F,200m,9/14/20,Track C,Brazil,4,214.68,3,TRUE,Dirt,Wet conditions,27,300.15
1203,Pearson,84,26,F,1500m,7/12/21,Track C,China,4,122.32,1,TRUE,Turf,Hot and humid,21,294.15
1208,Scott,84,29,F,400m hurdles,11/17/22,Field B,Brazil,1,20.08,2,TRUE,Asphalt,Hot weather,25,298.15
1210,Sherman,60,26,F,100m,11/30/19,Stadium A,Spain,5,80.23,3,TRUE,Gravel,Great event,31,304.15
1213,Matthews,66,21,F,110m hurdles,9/19/21,Stadium A,UK,3,97.49,1,FALSE,Grass,Great race,32,305.15
1217,Davis,71,26,F,200m,2/25/20,Arena D,China,2,61.52,3,FALSE,Track,Hot weather,21,294.15
1220,Castaneda,60,25,F,400m hurdles,1/17/22,Stadium A,Spain,5,100.63,3,TRUE,Track,Hot weather,23,296.15
1225,Handy,67,27,F,800m,12/12/22,Field B,India,3,101.01,5,FALSE,Dirt,Cold day,34,307.15
1229,Martinez,84,30,F,400m hurdles,9/22/23,Arena D,South Korea,2,121.82,2,FALSE,Sand,Challenging race,26,299.15
1230,Dunn,68,23,F,3000m,10/8/21,Arena D,Brazil,5,14.96,2,FALSE,Concrete,Windy day,33,306.15
1232,Wolfram,70,31,F,1500m,7/13/22,Stadium A,Spain,5,275.26,3,TRUE,Asphalt,New personal record!,35,308.15
1233,Aspinall,85,23,F,3000m,6/27/21,Arena D,South Korea,5,65.72,5,FALSE,Gravel,Hot and humid,19,292.15
1237,Puffinburger,60,21,F,1500m,12/12/19,Track C,Canada,2,162.27,3,TRUE,Dirt,Great race,24,297.15
1239,Portis,66,25,F,400m hurdles,8/25/19,Arena D,Vietnam,1,73.48,2,FALSE,Sand,Challenging race,37,310.15
1244,Dominguez,75,24,F,100m,2/9/22,Field B,Brazil,4,287.2,3,TRUE,Turf,Great event,16,289.15
1245,Lehman,71,27,F,3000m,11/22/22,Stadium A,Canada,4,288.8,5,FALSE,Track,Hot and humid,19,292.15
1256,Avery,78,32,F,400m,5/29/20,Track C,US ,3,193.06,5,TRUE,Sand,Windy day,24,297.15
1259,Sudbeck,64,32,F,800m,3/31/21,Arena D,US ,5,254.9,1,FALSE,Grass,Messy track,26,299.15
1262,Marcos,83,29,F,100m,1/12/23,Field B,US ,4,35.81,1,TRUE,Gravel,Hot and humid,31,304.15
1265,Charles,62,34,F,400m,12/16/19,Field B,US ,5,149.54,1,TRUE,Dirt,Windy day,33,306.15
1266,Loats,81,20,F,800m,3/19/22,Field B,US ,1,68.76,3,TRUE,Track,Great event,22,295.15
1267,Gayton,90,35,F,1500m,12/20/21,Stadium A,US ,1,46.98,4,FALSE,Asphalt,Personal best!,20,293.15
1274,Gonzales,79,28,F,400m,8/18/19,Field B,US ,4,14.6,2,TRUE,Concrete,Cold day,32,305.15
1277,Nicholson,86,24,F,200m,3/11/22,Field B,US ,3,237.65,3,FALSE,Grass,Fast race,29,302.15
1284,Ledger,84,33,F,3000m,10/16/21,Track C,US ,1,264.32,1,FALSE,Concrete,Hot and humid,24,297.15
1285,Willis,61,27,F,200m,8/10/20,Field B,US ,4,119.06,2,TRUE,Turf,Windy day,30,303.15
1286,Mehling,73,28,F,200m,7/7/22,Field B,US ,4,206.3,4,FALSE,Dirt,Hot weather,29,302.15
1288,Morrison,61,26,F,800m,10/4/19,Stadium A,US ,3,229.71,1,FALSE,Sand,Challenging race,31,304.15
1295,Zepeda,64,30,F,1500m,8/2/22,Field B,US ,4,159.17,5,TRUE,Gravel,Rainy event,18,291.15
1297,Knox,71,35,F,1500m,2/1/20,Field B,US ,4,99.55,5,FALSE,Dirt,Good competition,23,296.15
1301,Stevens,87,20,F,1500m,6/14/22,Arena D,US ,2,110.19,5,TRUE,Gravel,Fast race,21,294.15
1302,Threatt,89,25,F,110m hurdles,4/24/22,Track C,US ,4,83.83,3,TRUE,Concrete,New personal record!,22,295.15
1303,Cole,83,24,F,400m hurdles,7/11/23,Stadium A,South Korea,5,184.76,2,TRUE,Gravel,Challenging race,19,292.15
1312,Gant,62,24,F,1500m,4/15/22,Field B,USA,4,297.8,1,FALSE,Track,Cold day,23,296.15
1315,Seltzer,60,22,f,400m,1/5/20,Field B,USA,1,229.59,1,FALSE,Concrete,Amazing crowd,35,308.15
1316,Amoroso,74,25,F,100m,8/15/19,Stadium A,Canada,1,269.94,4,FALSE,Grass,Hot weather,21,294.15
1317,Mazzei,71,27,F,3000m,11/8/22,Field B,India,3,171.08,1,FALSE,Concrete,Fast race,25,298.15
1320,Howard,72,24,F,400m hurdles,10/21/20,Arena D,India,1,119.36,2,TRUE,Track,Amazing crowd,29,302.15
